,returns,returns,returns,returns,returns,returns,turnover,turnover,turnover,turnover,turnover,turnover,growth,growth,growth,growth,growth,growth,drawdown,drawdown,drawdown,drawdown,drawdown,drawdown
,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility,60/40 Benchmark,Equal Weight,Phase II Hand + Regime,Post-Phase-II Regime Optimized,Risk Parity,Minimum Volatility
2021-12-03,0.0031834232067153388,0.004395083533288848,-0.00440499242034821,-0.0047367389078328504,0.005610930782568094,0.004395083533288848,0.0,0.0,0.0,0.0,0.0,0.0,3.8819532359545184,2.5085432825846103,5.260835206785876,6.808115520678442,2.4130438932451272,2.5085432825846103,-0.005263534296823247,-0.009507128040957102,-0.022137558557184578,-0.022793843741140463,-0.007055565259468599,-0.009507128040957102
2021-12-10,0.007948258715195418,0.0035574012491593546,0.02248109817591545,0.027001207018724688,0.0019376403695924522,0.0035574012491593546,0.0,0.0,0.0,0.0,0.0,0.0,3.9128080045941744,2.517467177591647,5.379104559556941,6.991942857259673,2.4177195045062776,2.517467177591647,0.0,-0.005983547460966632,-0.00015413700856836687,0.0,-0.005131596037953101,-0.005983547460966632
2021-12-17,-0.008590604428590526,-0.001998273889247798,-0.013482438954755356,-0.015054588016314898,-0.0011078239631403183,-0.001998273889247798,0.0,0.0,0.0,0.0,0.0,0.0,3.8791946188216833,2.5124365886636273,5.306581110701469,6.886682038110013,2.4150410969030336,2.5124365886636273,-0.008590604428590498,-0.007969864583558084,-0.013634497820514957,-0.015054588016314874,-0.0062337350960335325,-0.007969864583558084
2021-12-24,0.010146220254720712,0.008242974586469262,0.018537605049333054,0.021126002279837824,0.007344480496170619,0.008242974586469262,0.0,0.0,0.0,0.0,0.0,0.0,3.9185537818351754,2.533146539614097,5.404952415493904,7.032170098547644,2.4327783191366885,2.533146539614097,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,0.004691415229045295,0.004378627340307483,0.006700318862673372,0.0048532856352804035,0.0036365046331791684,0.004378627340307483,0.0,0.0,0.0,0.0,0.0,0.0,3.9369373447231104,2.544238244309456,5.441167320115289,7.066299228671773,2.441625128765727,2.544238244309456,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-07,-0.027113532714285446,-0.022712067762896786,-0.019960868934745978,-0.01645191275103816,-0.022787574500385644,-0.022712067762896786,0.0,0.0,0.0,0.0,0.0,0.0,3.8301930652328684,2.4864533328997465,5.332556892386444,6.950045090288937,2.3859864142419647,2.4864533328997465,-0.027113532714285404,-0.022712067762896693,-0.019960868934746134,-0.01645191275103819,-0.0227875745003856,-0.022712067762896693
2022-01-14,-0.0022311924794766007,0.0022681696393074195,-0.0005221757827273461,-0.0007371933402953521,0.002260769529657427,0.0022681696393074195,0.0,0.0,0.0,0.0,0.0,0.0,3.8216471672707777,2.4920930308589844,5.329772360317224,6.944921563333623,2.3913805796254595,2.4920930308589844,-0.02928422968347777,-0.020495412946134994,-0.02047262163511354,-0.017176977850818287,-0.02057832242481339,-0.020495412946134994
2022-01-21,-0.030859879195591137,-0.013004967206091544,-0.00964880833615289,0.00319164955106779,-0.01096093621335533,-0.013004967206091544,0.0,0.0,0.9078574227596026,1.4338731451400366,0.0,0.0,3.7037115973606283,2.4596834427181338,5.278346408337198,6.967087319123438,2.365168809630328,2.4596834427181338,-0.05924040108870088,-0.033233837978986824,-0.029923893568970628,-0.014040151193396744,-0.03131370095869257,-0.033233837978986824
2022-01-28,0.0039537146742151235,-0.006385299174100935,-0.006086871034774921,-0.01293938756888853,-0.006717175678926058,-0.006385299174100935,0.0,0.0,0.0,0.0,0.0,0.0,3.7183550162521732,2.443977628062796,5.246217794472782,6.876937476075011,2.3492815552257245,2.443977628062796,-0.05552090605757665,-0.039406929154888415,-0.03582862172273282,-0.026797867804468134,-0.037820537007121735,-0.039406929154888415
2022-02-04,-0.0025418349624385644,-0.003129207360733917,-0.006526324794678467,-0.0081421567189972,-0.004920091493376277,-0.003129207360733917,0.0,0.0,0.0,0.0,0.0,0.0,3.7089035714691048,2.4363299152795928,5.211979273202431,6.8209443733980635,2.3377228750303125,2.4363299152795928,-0.0579216160398518,-0.042412824062846854,-0.04212111729510315,-0.03472183208406643,-0.04255454799809444,-0.042412824062846854
2022-02-11,-0.012741275560233585,-0.001053051695972954,0.0003278886459697002,0.00782968713075007,-0.0014254822683852373,-0.001053051695972954,0.0,0.0,0.0,0.0,0.0,0.0,3.6616474090386824,2.433764333930358,5.213688222029143,6.874350233778021,2.3343904925235583,2.433764333930358,-0.0699248963292276,-0.04342121286250944,-0.041807039685250125,-0.02716400603514102,-0.04391936951286923,-0.04342121286250944
2022-02-18,-0.008584040981935798,0.0016746380814355926,0.0017744008473829095,0.008571458637566724,0.00196423305976153,0.0016746380814355926,0.0,0.0,0.0,0.0,0.0,0.0,3.630215677618095,2.437840008365198,5.222939394828302,6.933273442466996,2.3389757795033663,2.437840008365198,-0.07790869913541576,-0.041819289597675446,-0.04010682128451126,-0.018825382551735048,-0.04204140433066861,-0.041819289597675446
2022-02-25,0.0009182023074558281,0.0009484380272957085,-0.001978494511801011,-0.0020125158208376664,0.0009470979785138945,0.0009484380272957085,0.0,0.0,0.0,0.0,0.0,0.0,3.6335489500298466,2.440152148533594,5.212605837900165,6.919320119973838,2.3411910187359273,2.440152148533594,-0.0770620327752769,-0.040910514574908685,-0.042005964670515095,-0.02080001199235404,-0.041134123681210055,-0.040910514574908685
2022-03-04,0.0020605879907977746,0.009921581047272351,0.016095663261427407,0.020832711049479168,0.009328246656658512,0.009921581047272351,0.0,0.0,0.0,0.0,0.0,0.0,3.641036197360254,2.464362315842946,5.296506186181556,7.063468316692101,2.3630302260290494,2.464362315842946,-0.07516023788376225,-0.031394830513676864,-0.026586415271395714,-0.00040062158253717506,-0.032189586276255455,-0.031394830513676864
2022-03-11,-0.03153723167733259,-0.017862098496586015,-0.02059194933194973,-0.012330158071505127,-0.018241523710334627,-0.017862098496586015,0.0,0.0,0.0,0.0,0.0,0.0,3.5262079952585497,2.4203436334260844,5.187440799159347,6.976374635814219,2.3199249541327034,2.4203436334260844,-0.10432712372603126,-0.048696151455344006,-0.046630898487158734,-0.012725839926602811,-0.049843922885305814,-0.048696151455344006
2022-03-18,0.030357654370633168,0.008391461157344245,0.0024070133613874256,-0.010415332440248613,0.007599744136735483,0.008391461157344245,0.0,0.0,0.0,0.06735028349252553,0.0,0.0,3.633255398817572,2.440653853013405,5.19992703847433,6.903713374754496,2.3375557902005397,2.440653853013405,-0.07713659611895518,-0.040713322161449406,-0.04433612632148343,-0.023008628513434437,-0.04262297980926977,-0.040713322161449406
2022-03-25,-0.0006487063315307445,-0.001545475023112662,-0.005343207713433762,-0.00895383839693874,-0.004024834550905314,-0.001545475023112662,0.0,0.0,0.0,0.0,0.0,0.0,3.630898483036291,2.436881883443509,5.172142748213061,6.841898640858159,2.3281475148914716,2.436881883443509,-0.07773526345219073,-0.042195875762053525,-0.0494424369027725,-0.031756451368928795,-0.04647626391837634,-0.042195875762053525
2022-04-01,0.011110144441941586,0.004276294782971709,0.0019034789386384878,0.0019837217161690016,0.005404947208713814,0.004276294782971709,0.0,0.0,0.9010816765844408,1.4200037103609109,0.0,0.0,3.671238289636851,2.447302708728397,5.181987813001917,6.855471063771856,2.3407310293035586,2.447302708728397,-0.06748876901543532,-0.038100022982466064,-0.04763307060145339,-0.029835725614968833,-0.04132251846259949,-0.038100022982466064
2022-04-08,-0.027605717583351452,-0.016692387296760404,-0.014605670941408999,-0.01384667610384398,-0.018061708950619752,-0.016692387296760404,0.0,0.0,0.0,0.0,0.0,0.0,3.56989112223195,2.4064513840818917,5.106301404182819,6.760545576412532,2.298453426720593,2.4064513840818917,-0.09323141070129859,-0.05415642993958758,-0.06154302858772864,-0.04326927608989917,-0.058637872111641176,-0.05415642993958758
2022-04-15,-0.027141836942883437,-0.010035680512603784,-0.01622743505142807,-0.013099875107984273,-0.009985955094050716,-0.010035680512603784,0.06051996761837969,0.0,0.0,0.0,0.0,0.0,3.4729977194884833,2.3823010068221326,5.023439229793426,6.671983273699693,2.275501174015594,2.3823010068221326,-0.11784277589697245,-0.06364861382361453,-0.07677177813988123,-0.05580232908509286,-0.06803827204797441,-0.06364861382361453
2022-04-22,-0.018687692471986816,-0.016526351332738436,-0.021946060817701243,-0.02090395489757441,-0.015591435923390348,-0.016526351332738436,0.0,0.0955901052103664,0.0,0.0,0.10906142675087899,0.0955901052103664,3.408095406150771,2.3429302634030535,4.913194526942353,6.532512436268903,2.240022843267331,2.3429302634030535,-0.1343282588129513,-0.07912308580246208,-0.09703300084544164,-0.07553979461229288,-0.08256889361239039,-0.07912308580246208
2022-04-29,-0.02152204549039621,-0.01626872242763308,-0.02501625552421348,-0.02323347082841858,-0.014911587887729998,-0.01626872242763308,0.0,0.0,0.0,0.0,0.0,0.0,3.334746221783984,2.304813781280448,4.790284797216196,6.3807394991445685,2.2066205457694275,2.304813781280448,-0.15295928540652948,-0.09410457670955708,-0.11962185402622427,-0.09701821382620202,-0.09624924818622649,-0.09410457670955708
2022-05-06,-0.020727122668391523,-0.017876163398689658,-0.008635228647454724,-0.005907517360698065,-0.019020721529999552,-0.017876163398689658,0.0,0.0,0.0,0.0,0.0,0.0,3.2656265277771124,2.263612553522727,4.748919592705808,6.3430451697792805,2.1646490308459714,2.263612553522727,-0.17051600220303031,-0.11029851131842228,-0.1272241206129301,-0.1023525944044178,-0.11343923956900404,-0.11029851131842228
2022-05-13,-0.005334412865856848,-0.011370906381187196,-0.017830488329633135,-0.016289895799160153,-0.009346121230570666,-0.011370906381187196,0.0,0.0,0.0,0.0,0.0,0.0,3.2482063276122544,2.2378732270933397,4.6642440373297,6.23971762491421,2.1444179585820478,2.2378732270933397,-0.17494081231290093,-0.12041522365342339,-0.14278614074472662,-0.11697517710595629,-0.12172514391425904,-0.12041522365342339
2022-05-20,-0.008907800963907767,0.0017557489284348105,-0.01579988444805246,-0.019446114734736477,0.0026968184507346355,0.0017557489284348105,0.0,0.0,0.0,0.0,0.0,0.0,3.219271952156179,2.2418023706137817,4.590549520502373,6.118379360067771,2.1502010644988383,2.2418023706137817,-0.182290275340261,-0.11887089362488534,-0.1563300206682291,-0.13414657912557415,-0.11935659607755078,-0.11887089362488534
2022-05-27,0.040122603358872216,0.03038820314788764,0.023559415124620217,0.01580616540556616,0.030090426462947406,0.03038820314788764,0.0,0.0,0.8795937296538987,1.4338731451400366,0.0,0.0,3.3484375237968833,2.3099267164694095,4.698700182306014,6.215087476247004,2.2149015315106917,2.3099267164694095,-0.14948163239504564,-0.09209496334084166,-0.13645364939697224,-0.12046075673825773,-0.09285766049174271,-0.09209496334084166
2022-06-03,-0.017157999943373928,-0.01468027151547286,-0.015366974004430546,-0.014302190295263759,-0.015580195882468301,-0.01468027151547286,0.0,0.0,0.0,0.0,0.0,0.0,3.290985032953185,2.276016365090794,4.626495378749905,6.126198112460009,2.180392931789376,2.276016365090794,-0.16407482649825,-0.10542325578926348,-0.14972374371830988,-0.1330400943675395,-0.10699111583456189,-0.10542325578926348
2022-06-10,-0.03730511666096881,-0.022968757013356822,-0.020776681671735815,-0.011004651618613527,-0.023168159021890598,-0.022968757013356822,0.0,0.0,0.0,0.0,0.0,0.0,3.168214452369364,2.2237390982426,4.530372157009861,6.058781436485779,2.1298772416154734,2.2237390982426,-0.19525911261557338,-0.12597057165683967,-0.16738966282810985,-0.1425806860963308,-0.12768048767086793,-0.12597057165683967
2022-06-17,-0.04226858023856583,-0.02847785233517133,-0.022246853549235158,-0.016989823756473888,-0.02671777661460749,-0.02847785233517133,0.0,0.0,0.38640768062513586,0.5831892253939881,0.0,0.0,3.0342985255764057,2.1604117845709,4.42958563110933,5.95584380770089,2.0729716572574546,2.1604117845709,-0.22927436738523677,-0.15086105265379035,-0.18591262306275225,-0.15714808912495082,-0.1509869255378411,-0.15086105265379035
2022-06-24,0.042666367157739804,0.019070438470561106,0.006531809859740556,-0.00017585296588807882,0.01709923829743818,0.019070438470561106,0.0,0.0,0.0,0.0,0.0,0.0,3.1637610205348374,2.201611784579635,4.458518842209174,5.954796454902939,2.108417893608735,2.201611784579635,-0.19639030456621387,-0.13466760060546734,-0.18059515910738322,-0.1572963071332827,-0.13646944865997201,-0.13466760060546734
2022-07-01,-0.0016287396359709484,-0.004359911878305789,0.0015128603758290454,0.0004891148670782934,-0.003382419254968144,-0.004359911878305789,0.0,0.0,0.3923947765432642,0.5712360220775675,0.0,0.0,3.1586080775619525,2.192012951208628,4.465263958700439,5.957709034379457,2.1012863403278734,2.192012951208628,-0.1976991755290174,-0.13844037361227046,-0.17935551399183436,-0.1568841282285598,-0.13939027102407786,-0.13844037361227046
2022-07-08,7.617040132157707e-05,-0.0069963062651080725,-0.013406608454304927,-0.01814947239154062,-0.006470024233418734,-0.0069963062651080725,0.0,0.0,0.0,0.0,0.0,0.0,3.1588486700068383,2.176676957264889,4.405399913161022,5.849579758743155,2.0876909667846,2.176676957264889,-0.1976380639532367,-0.14446810862413106,-0.19035757329593028,-0.17218623646614528,-0.14495843682606802,-0.14446810862413106
2022-07-15,0.007836260840325394,0.0032852632627747907,0.006750905422614093,0.004984489826937883,0.005149850227276433,0.0032852632627747907,0.0,0.0,0.0,0.0,0.0,0.0,3.1836022321401267,2.1838279141075203,4.4351403513235645,5.878736929542471,2.0984422625843786,2.1838279141075203,-0.19135054653402583,-0.14165746113126154,-0.18489175384711543,-0.16806000718321168,-0.14055510083762612,-0.14165746113126154
2022-07-22,0.02372200851392177,0.018944783187511985,0.019359023450037833,0.016180016012491895,0.018858804767400175,0.018944783187511985,0.0,0.0,0.0,0.0,0.0,0.0,3.259123671395895,2.225200060459124,4.521000337389046,5.973854987195696,2.138016375530119,2.225200060459124,-0.1721677573141278,-0.12539634783177467,-0.16911205419552244,-0.1545992047780037,-0.12434699727598497,-0.12539634783177467
2022-07-29,0.020978496948042755,0.017256990319089522,0.013431273408339637,0.009763245883323068,0.015587680555332219,0.017256990319089522,0.0,0.0,0.0,0.0,0.0,0.0,3.3274951873895673,2.2636003163605047,4.581723128999715,6.032179202307003,2.171343091813952,2.2636003163605047,-0.15480108113745106,-0.11030332107326712,-0.15795217102372872,-0.14634534894429452,-0.11069759799220547,-0.11030332107326712
2022-08-05,-0.0011727398498468733,-6.585860251291133e-06,-0.0008963213121971433,-0.000488341347476098,-0.0005793593204039922,-6.585860251291133e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.323592901183142,2.2635854086051563,4.577616432912606,6.029233439787132,2.1700851039559144,2.2635854086051563,-0.15579227959064856,-0.1103091804912606,-0.15870691643872947,-0.1467622238068702,-0.11121282362746643,-0.1103091804912606
2022-08-12,0.01725827161484733,0.014368797330968656,0.011309817359688005,0.008507598421795387,0.013235971928654073,0.014368797330968656,0.0,0.0,0.0,0.0,0.0,0.0,3.380952370208939,2.296110408582742,4.629388438711554,6.080527736684101,2.1988082894746652,2.296110408582742,-0.14122271345247295,-0.09752539341851607,-0.14919204531768282,-0.13950321944871324,-0.09944886151045185,-0.09752539341851607
2022-08-19,-0.01558474603302773,-0.022176327395748822,-0.02154186455285848,-0.026198453586889974,-0.022599600807637295,-0.022176327395748822,0.0,0.0,0.0,0.0,0.0,0.0,3.3282610861694693,2.2451911124252244,4.529662780002261,5.921227312990785,2.149116099880014,2.2451911124252244,-0.15460653936224888,-0.11753896576041667,-0.16752003503794377,-0.1620469044156545,-0.11980095774717892,-0.11753896576041667
2022-08-26,-0.02229970931288866,-0.014170748089099669,-0.011472701039214557,-0.004968389109970618,-0.012919528423826904,-0.014170748089099669,0.0,0.0,0.0,0.0,0.0,0.0,3.2540418314304906,2.213375074759161,4.477695313118837,5.891808351691261,2.12135053334151,2.213375074759161,-0.17345856778948776,-0.13004409877507217,-0.17707082879708935,-0.16621018145042188,-0.13117271429218946,-0.13004409877507217
2022-09-02,-0.03131476418287635,-0.024464596256660268,-0.026072767056572927,-0.02142613332146315,-0.02418089170612868,-0.024464596256660268,0.0,0.0,0.0,0.0,0.0,0.0,3.1521422788380296,2.159225747190623,4.360949406269581,5.765569680443414,2.0700543858240406,2.159225747190623,-0.19934151782653697,-0.15132721865963905,-0.19852686938192143,-0.18407507326474382,-0.15218173279921987,-0.15132721865963905
2022-09-09,0.015764323904553394,0.012603735943669661,0.00669217225850887,0.0037933573117095378,0.01198692532789392,0.012603735943669661,0.0,0.0,0.0,0.0,0.0,0.0,3.201833670714869,2.1864400583509864,4.39013363090698,5.787440546346894,2.0948679731715925,2.1864400583509864,-0.18671967817662638,-0.1406307710210455,-0.19316327313125892,-0.18097997847810665,-0.14201899853865974,-0.1406307710210455
2022-09-16,-0.03604303150133683,-0.02744130019099111,-0.026334878379624074,-0.019551850348033598,-0.025815668277935952,-0.02744130019099111,0.0,0.0,0.0,0.0,0.0,0.0,3.0864298788592524,2.126441300360169,4.274519995666747,5.674285374886577,2.040787556490123,2.126441300360169,-0.2160327664355236,-0.1642129800083575,-0.21441122020556114,-0.196993335370946,-0.16416835146115694,-0.1642129800083575
2022-09-23,-0.03018144141320174,-0.025234835871708525,-0.02311509722211746,-0.01934446862887621,-0.024625717690460375,-0.025234835871708525,0.0,0.0,0.0,0.0,0.0,0.0,2.9932769762945064,2.072780903154758,4.175714050389025,5.564519339460793,1.9905316982577925,2.072780903154758,-0.23969402756521974,-0.18530392828155084,-0.23257018122711426,-0.21252707260364134,-0.18475130567482656,-0.18530392828155084
2022-09-30,-0.029871119590494884,-0.015048035802209193,-0.018259578437465514,-0.008740125540825946,-0.01507148439648944,-0.015048035802209193,0.0,0.0,0.0,0.0,0.0,0.0,2.903864441768138,2.0415896219139498,4.099467272153519,5.515884741859551,1.9605314308267827,2.0415896219139498,-0.2624052181931865,-0.1975635039366892,-0.24658312619824774,-0.21940968484908718,-0.19703831365060676,-0.1975635039366892
2022-10-07,0.0035312705448456907,0.008007277313844005,0.004452034133444988,0.0066572737593223455,0.007118462259330436,0.008007277313844005,0.0,0.0,0.0,0.0,0.0,0.0,2.9141187727375786,2.0579371961776807,4.117718240378087,5.552605496610979,1.974487399825354,2.0579371961776807,-0.2598005714661603,-0.19113817238596098,-0.24322888855936897,-0.21421308142725193,-0.19132246119064034,-0.19113817238596098
2022-10-14,-0.017181048695648328,-0.017374440541727414,-0.02021697236091804,-0.020024359815481174,-0.016472049092237876,-0.017374440541727414,0.0,0.0,0.0,0.0,0.0,0.0,2.8640511561982716,2.0221816887240824,4.034470444522316,5.441418126233422,1.9419635464434257,2.0221816887240824,-0.27251797389229115,-0.205191694116314,-0.2585285092029054,-0.22994796142305096,-0.20464303730969824,-0.205191694116314
2022-10-21,0.006300077093354152,0.0035395256092949547,-0.006162519919803451,-0.009705914515227886,0.0012305888318632427,0.0035395256092949547,0.0,0.0,0.0,0.0,0.0,0.0,2.882094899281631,2.0293392525979685,4.0096079400420885,5.388604187058589,1.9443533050955648,2.0293392525979685,-0.2679347810437831,-0.20237844976315844,-0.2630978420349088,-0.23742202068175566,-0.20366427991406677,-0.20237844976315844
2022-10-28,0.03920767208945095,0.025036940971585247,0.026484179756272135,0.017596678596308927,0.0255900221219464,0.025036940971585247,0.0,0.0,0.0,0.0,0.0,0.0,2.9950951310233442,2.0801476996765844,4.115799117478339,5.483425723020983,1.9941093491858402,2.0801476996765844,-0.23923220799085565,-0.1824084460922144,-0.24358159282057656,-0.2240031810750699,-0.18328603122057152,-0.1824084460922144
2022-11-04,-0.030361153903380816,-0.015437796864377091,-0.015996335592244476,-0.006430871204738624,-0.0161155463058917,-0.015437796864377091,0.0,0.0,0.0,0.0,0.0,0.0,2.904160586795078,2.048034802041076,4.049961413564892,5.448162518435485,1.9619731876300242,2.048034802041076,-0.2623299960087805,-0.1950302584194732,-0.25568151550996954,-0.22899351667286294,-0.19644782300310504,-0.1950302584194732
2022-11-11,0.052373355693175964,0.04397867314667869,0.0469403799645086,0.040597700753829825,0.042027194780411815,0.04397867314667869,0.0,0.0,0.0,0.0,0.0,0.0,3.0562612221973993,2.1381046551930636,4.2400681411592265,5.669345390017161,2.044429416940497,2.1381046551930636,-0.2236957425055618,-0.1596287572615368,-0.22074292303340037,-0.19769242618348515,-0.1626767791442324,-0.1596287572615368
2022-11-18,0.0027120574875479546,-0.0009622609964278868,0.0025496222542308383,-2.401589267485393e-06,-0.00029922785937178467,-0.0009622609964278868,0.0,0.0,0.06080335405881368,0.0,0.0,0.0,3.064549978328962,2.1360472404770903,4.250878713251382,5.669331774578119,2.043817666702429,2.1360472404770903,-0.2215903607314088,-0.16043741373094367,-0.21875611184819932,-0.19769435299674354,-0.1629273295792114,-0.16043741373094367
2022-11-25,0.022234476699772777,0.015124057538866762,0.018924839797443596,0.01398923597808046,0.015421212205063931,0.015124057538866762,0.0,0.0,0.0,0.0,0.0,0.0,3.1326886434174064,2.1683529418478034,4.331325911898027,5.748641394610721,2.0753358126491057,2.1683529418478034,-0.20428282974421275,-0.1477398208687306,-0.20397119642219463,-0.18647070997426862,-0.15001865429759287,-0.1477398208687306
2022-12-02,0.022537699070657755,0.020532334999479977,0.026303029593677068,0.024393069827712676,0.0204312273854523,0.020532334999479977,0.0,0.0,0.0,0.0,0.0,0.0,3.203292237344815,2.2128742908469303,4.445252905538541,5.888868405563939,2.117737470538512,2.2128742908469303,-0.18634919561563235,-0.1302409293640906,-0.1830332272442683,-0.16662623319578151,-0.1326524921501543,-0.1302409293640906
2022-12-09,-0.022365409256221224,-0.010586548735055917,-0.01067973625326171,-0.002725227233660929,-0.00927958555167991,-0.010586548735055917,0.0,0.0,0.0,0.0,0.0,0.0,3.131649295489322,2.189447589322327,4.3977787769283445,5.872819901009651,2.098085744504652,2.189447589322327,-0.20454682884734232,-0.13944867615313472,-0.19175821690497785,-0.168897366080895,-0.1407011175522832,-0.13944867615313472
2022-12-16,-0.012535240627440818,-0.00642736539900492,-0.003941625467995177,-0.00010576751838743995,-0.005470210865953124,-0.00642736539900492,0.0,0.0,0.0,0.0,0.0,0.0,3.0923933180096075,2.1753752096437817,4.380444380098595,5.872198747422785,2.0866087730673613,2.1753752096437817,-0.21451802575560186,-0.14497975395609597,-0.19494400330152295,-0.16898526974400985,-0.14540166363615004,-0.14497975395609597
2022-12-23,-0.015463646439456503,-0.008619762584064466,-0.006868245019266849,-0.0022886592344153345,-0.009404776052558636,-0.008619762584064466,0.0,0.0,0.7397694191220816,1.1999999999999997,0.0,0.0,3.044573641088169,2.1566239918053927,4.350358414802807,5.858759285533174,2.0669846848473585,2.1566239918053927,-0.2266644412898835,-0.15234982548156284,-0.2004733251410783,-0.17088717928034525,-0.1534389696045413,-0.15234982548156284
2022-12-30,-0.010696988021589408,-0.005515700214043358,-0.005702643577363179,-0.00350305690402007,-0.006778532645464748,-0.005515700214043358,0.0,0.0,0.0,0.0,0.0,0.0,3.012005873318602,2.1447287003921804,4.325549871329404,5.8382357183689955,2.052973561683445,2.1447287003921804,-0.2349368024980748,-0.1570252097305882,-0.20503274079839306,-0.17379160867117882,-0.15917741118545525,-0.1570252097305882
2023-01-06,0.030796029234230422,0.029780432253447744,0.025242764030097217,0.021595782088896114,0.03077590857907176,0.029780432253447744,0.0,0.0,0.0,0.0,0.0,0.0,3.1047636942469956,2.208599648156235,4.434738706031789,5.964316984726502,2.1161556883330657,2.208599648156235,-0.2113758939017717,-0.13192105609760563,-0.18496556986271384,-0.1559489922920242,-0.13330033206088043,-0.13192105609760563
2023-01-13,0.022152020932219005,0.02135300670745143,0.022930157297887596,0.023607444692343767,0.02045195218814788,0.02135300670745143,0.0,0.0,0.0,0.0,0.0,0.0,3.1735404845915487,2.25575989125739,4.536427962136128,6.105119268071039,2.1594352032935307,2.25575989125739,-0.19390627619583123,-0.11338496058586034,-0.16627670217647184,-0.1360231048100412,-0.11557463189070594,-0.11338496058586034
2023-01-20,-0.006017980360809366,-0.0036741917219272956,-0.005247685432600431,-0.005295954870096715,-0.003880695699173628,-0.0036741917219272956,0.0,0.0,0.0,0.0,0.0,0.0,3.1544421802810434,2.2474717969382763,4.5126222152031845,6.072786831950777,2.1510550923874656,2.2474717969382763,-0.19875733239465632,-0.1166425542242121,-0.17065181978127997,-0.14059868745577342,-0.11900681761296761,-0.1166425542242121
2023-01-27,0.016941699208039014,0.007014427689186879,0.014569239843835277,0.015242101021051776,0.006027610579728229,0.007014427689186879,0.0,0.0,0.0,0.0,0.0,0.0,3.207883790868516,2.2632365253413864,4.578367690581099,6.165348862322684,2.164020814819919,2.2632365253413864,-0.18518292012743975,-0.11044630729711313,-0.15856884722962516,-0.12749960583234987,-0.11369653378614297,-0.11044630729711313
2023-02-03,0.010043904511091866,-0.0034116759526052792,0.007729287399854568,0.010661358795583147,-0.0031252765426616914,-0.0034116759526052792,0.0,0.0,0.1873781718591967,0.4114913772973181,0.0,0.0,3.2401034693466784,2.255515095712821,4.613755210283809,6.231079858643846,2.1572576513295307,2.255515095712821,-0.17699897518319307,-0.11348117623905885,-0.15206518402267188,-0.11819756608084087,-0.11646647721878078,-0.11348117623905885
2023-02-10,-0.017375996453951506,-0.013830488285281068,-0.012175013276551138,-0.012785832561964744,-0.014685675026429592,-0.013830488285281068,0.0,0.0,0.0,0.0,0.0,0.0,3.1838034429528745,2.2243202206042905,4.557582679343847,6.151410314890994,2.1255768665138266,2.2243202206042905,-0.19129943807200844,-0.1257421644457657,-0.16238880166484582,-0.12947214435366428,-0.12944176340930236,-0.1257421644457657
2023-02-17,-0.0048869858454374,-0.00659377560610753,-0.003822584274970532,-0.0023192068519001297,-0.006511882956908091,-0.00659377560610753,0.0,0.0,0.0,0.0,0.0,0.0,3.1682442405925086,2.2096535521934983,4.540160935461909,6.13714392193985,2.1117353587431773,2.2096535521934983,-0.1952515462713479,-0.1315068244352915,-0.165590641060141,-0.1314910785212493,-0.1351107367531531,-0.1315068244352915
2023-02-24,-0.02183800776740085,-0.01563140844307677,-0.021326820088828684,-0.01822571845646932,-0.01450480925409231,-0.01563140844307677,0.0,0.0,0.0,0.0,0.0,0.0,3.0990560982574262,2.175113555001466,4.443333740016985,6.025290064691742,2.0811050401694855,2.175113555001466,-0.21282564925467806,-0.14508259599256823,-0.1833859393386863,-0.14732027760105282,-0.14765579054246103,-0.14508259599256823
2023-03-03,0.015679365540750213,0.015199799897838142,0.017283132800999246,0.014783601209708586,0.01423804023580972,0.015199799897838142,0.0,0.0,0.0,0.0,0.0,0.0,3.147647331653295,2.208174845792564,4.5201284671248585,6.114365550180964,2.1107358974663653,2.208174845792564,-0.20048325486503948,-0.13208802252247598,-0.16927229008111355,-0.13471460062550178,-0.13552007939344501,-0.13208802252247598
2023-03-10,-0.01348357779534527,-0.003277244218728991,0.004213086094886463,0.01095866614353631,-0.0014797770173661084,-0.003277244218728991,0.0,0.0,0.9111781939089533,1.4338731451400364,0.0,0.0,3.105205783984637,2.2009381175452476,4.539172157516802,6.181370840924937,2.107612478995565,2.2009381175452476,-0.21126360109674802,-0.13493238203302982,-0.1657723627178176,-0.1252322268148801,-0.13679931691193303,-0.13493238203302982
2023-03-17,0.011113282764771991,0.019753518079839143,0.021625931409463606,0.026246642874888794,0.017929990345501443,0.019753518079839143,0.0,0.0,0.0,0.0,0.0,0.0,3.1397148139048636,2.244414388442785,4.637335983251007,6.343611073863945,2.145401950396014,2.244414388442785,-0.2024981504688682,-0.11784425320123582,-0.14773141305407422,-0.10227250947362854,-0.1213221369979337,-0.11784425320123582
